[],123456,일일호프 22일,하는 과 있어요 내일,2019-06-05,5
[],123456,예비군 계좌,나라사랑카드 계좌인가요,2019-06-05,5
[],123456,축제,입장하려면 수업 다 째야하는건가요,2019-06-05,5
[],123456,대학에서 인간관계는,원한다면 쉽게 멀어질 수 있지만원한다고 해서 쉽게 가까워지진 못하는 거 같다그래서 편하면서도 공허하다서로의 표면만을 보고있는 느낌이라,2019-06-05,5
[],123456,이거,답 아시는분  아무리 생각해도 모르겠어요,2019-06-05,5
[],123456,메이플 공책 부채 파실 분,메이플 공책이랑 부채 다해서 6천 원에 파실 분 댓글 주세요,2019-06-05,5
[],123456,눈이 좀 쉽게 건조해지는 편인데,렌즈 괜찮은거 있음 그나마 좀 덜한거,2019-06-05,5
[],123456,이번 축제 때 비를 섭외했어야 됬음,비밀게스트 있다고 사람들한테 이야기사람들 웅성웅성갑자기 LA song울려퍼지면서 비가 태극기 들고 자전거를 타고 드라이 아이스 속에서 모피코트 입고 등장사람들 당황하지만 곧 흥겨운 LA송에 흥취하이라이트 끝난 후에 비 모피코트 벗으면서 치명적인 척 미소 한번  여러분 덥죠 진짜 전 태양이 싫어요 한 후 태양을 피하는 방법 열창 관객들 무대 보면서 실신 그리고 마지막에 특유의 총쏘는 포즈 탕탕 취하니까 탕탕 소리 들리고 비가이거 방탄이다 라는 말과함께 치명적인 척 옷을 찢으니까 깡에서 입었던 방탄조끼 나오면서 깡 bgm 시작 동시에 백댄서들이 비 얼굴 그려진 가면 뿌리기 시작 관객들 열광 6명 정도 실신 앵콜을 외치지만 시간 관계상 어쩔 수 없이 다음 축제 장소로 이동,2019-06-05,5
[],123456,,국민이 치안에 대한 걱정과 공정한 경찰선발을 원하는게 혐오라면나는 혐오주의자입니다,2019-06-05,5
[],123456,카톡에 숫자 안떴으면 좋겠다,카톡 하나하나 답장하기 귀찮은데,2019-06-05,5
[],123456,후문에 푸드트럭 있나요,작년에는 법학관 앞쪽에 푸드트럭 많았는데오늘도 있나요,2019-06-05,5
[],123456,오늘 일홒 어디야,오늘일홒어디어디해어디서해갈라고,2019-06-05,5
[],123456,주한미군 방위비,트럼프가 대체 얼마나 높은 금액을 요구하길래 욕먹는거,2019-06-05,5
[],123456,수업만 아니면,메이플 머시기 보러가는데,2019-06-05,5
[],123456,학점 잘 주는거 좋으면서도 짜증난다,무조건 플 달아주시는 교수님인데 1등이랑 에이 마지노선 점수 차이가 20 점이 넘는다 20점 차이가 나도 똑같은 학점을 받으니 현타가 오면서도 내가 마지노선이라면 좋을 것 같기도 하고 그러네 지금은 상위권이라 짜증나는게 더 크지만 내가 못된 거겠지 ,2019-06-05,5
[],123456,어피치카드,310관 510호에 맡겻어요,2019-06-05,5
[],123456,팀플 조가튼것들아,자문자답수준인데 너희 답안하면 씨쁠각오먹고 니들 이름다 지워버린다,2019-06-05,5
[],123456,한정판 굿즈,12시꺼 100명 마감입니다,2019-06-05,5
[],123456,주벗 사진좀,,2019-06-05,5
[],123456,오늘 핑크빈 게임쿠폰 안쓰시면 주실 분 안계신가요,꾸벅,2019-06-05,5
[],123456,지하철이 정말 편하다고 생각되는게,,2019-06-05,5
[],123456,일일호프 가고 싶은데,23일에 하는 곳은 없나요,2019-06-05,5
[],123456,컴인잉   교수님,경복궁가서 외국인이랑 인터뷰하는거 안해도F안주시나요,2019-06-05,5
[],123456,도서관에서 방구좀 작작,5분10분마다 방구냄새 올라온다 앞자리에서,2019-06-05,5
[],123456,아 졸귀탱,이건 치트키자너,2019-06-05,5
[],123456,경경솦 출튀,배진교수님꺼 잡은적 있나요,2019-06-05,5
[],123456,핑크빈쿠폰,저 메이플 라이딩 갖고시퍼오  쿠폰번호만 주시면 안되나여 쪽지로 ,2019-06-05,5
[],123456,강남역에 카메라 대여할만한 곳 있나여,dslr이랑 렌즈요,2019-06-05,5
[],123456,계절 과목 줍는게 가능하냐,계속 액트보고 시간날때마다 체크는 하는데 될 거 같지가 않다,2019-06-05,5
[],123456,속보대림동 영상 게시자 고소,,2019-06-05,5
[],123456,속보대림동 영상 게시자 고소,,2019-06-05,5
[],123456,갤럭시 버즈 쓰는사람 ,버즈 쓰는데 조용한곳에서는 통화 잘 들린다고 하는데 밖에 나가서 걸어다니거나 지하철 버스 안에서는 절대 안들린대무조건 안들린대 내 소리가  다들 그러니  에어팟 유저들은 어때 에어팟은 보니까 걸어다니면서 많이들 통화 하던데,2019-06-05,5
[],123456,보물찾기 카드 찾은사람 있음,어딨누,2019-06-05,5
[],123456,영어공부 진지하게 조언좀해주세요,영어 진짜 못하는데진짜 타고나게 못하는데 수능은 노력으로 15  16수능 1등급찍긴햇어요근데 수능에서 영어듣기도틀렸고 영어가잘안들려요너무딱공대생임 공부적성이  어떡하죠전역하고 회화좀 해보렸는데 너무힘들어요아직도 그쉽다는 수능영어듣기평가도 쩔쩔매요조언좀 진지하게부탁드려요 ,2019-06-05,5
[],123456,여경과 1100으로 싸울경우,현실적인 결말,2019-06-05,5
[],123456,경경관 옥상에서 팔찌 잃어버리신분,옥상 갔다가 오늘 발견했는데 상태봐서는 놓고가신지 오래 안된것 같네요잃어버리신분 연락주세요,2019-06-05,5
[],123456,축제 팔찌,11시에 거의 바로 받으려면 몇시부터 줄서야 되냐,2019-06-05,5
[],123456,폰케이스 같이 구매하실 분 구해요,2만원 이상이면 무료배송이라서한 분만 구할게요 생각 있으시면 쪽지 주세용httpm168cmkr,2019-06-05,5
[],123456,축제 가고싶은데 예비군 있는분들,오늘까지 학교 예비군연대가면 다음주로 일정 변경 가능해요,2019-06-05,5
[],123456,혹시 어제 보틀 떡메 줄 언제부터 썼어,아까 부채라고 잘못써서 다시 올림 3시부터 주는 굿즈,2019-06-05,5
[],123456,상반기는 사요나라 NCS스터디 하반기 목표로 같이 스터디 하실분 계신가요,같이 NCS스터디 하실분 모집합니다아직 공항공사랑 한수원 남아있어서 이번주는 한수원 다음주는 공항공사 봉투모의고사 풉니다매주 화요일 금요일 낮12시부터 3시까지 신촌에서 모이고있구요처음 30분은 과제로 풀어온 봉투모의고사 리뷰 이어서 1시간 봉모 풀이 그리고 남은시간 리뷰와 PSAT 5문제정도 진행합니다하반기 바라보고 있는 그룹이라서 계속 하실 수 있는 분이면 좋겠습니다신촌에서 가능한 분들이 많아서 신촌에서 모이고 있어요같이하실분 계시면 오카방으로 톡하나 주셔요카톡  httpsopenkakaocomos1vDTYpb,2019-06-05,5
[],123456,,,2019-06-05,5
[],123456,경영학부 계산기,지금 없을까요  갑자기 계산기가 고장나서,2019-06-05,5
[],123456,경경관 뚜쥬 알바,제일 왼쪽에서 주문 받는 여자분 왤케 싸가지 없냐그 짧은 순간에 이렇게 불쾌하기도 쉽지 않은데,2019-06-05,5
[],123456,중도 계산기 사용금지,청와대 청원 ,2019-06-05,5
[],123456,39돈가스,아직있음 네이버지도엔나와있는데 리뷰가 다옛날거라,2019-06-05,5
[],123456,강철의 연금술사 본 사람,순서 어케 봐야 됨,2019-06-05,5
[],123456,중문닭갈비,맛있나요,2019-06-05,5
[],123456,삼성생명 금융영업전문가 과정 들어보신 분,있나요,2019-06-05,5
[],123456,혹시 세종대 동국대에 아는애 있어,나 설문조사 링크를 그 대학에 올려야하는데  아는애기 없어가지고 혹시 세종대 동국대  에타에 올려줄 수 익나해서,2019-06-05,5
[],123456,한국이  살기 좋긴함,외국 놈들은 한국보다 고임금이면서 서비스직 개불친절물론 한국이 노동자 갈아서 친절한거도 있지만외국업체들이랑 공무원들 암걸린다 ,2019-06-05,5
[],123456,어떻게 쓰는지좀 알려줘요,제발,2019-06-05,5
[],123456,축제 줄,지금 가도 괜찮을까용,2019-06-05,5
[],123456,무휴학 사반수달린다,간 다,2019-06-05,5
[],123456,오규택 투자론 기말 스터디 모집해요,같이 기출 풀면서 시험대비해요지금 2명 모였고 열심히 하실 분으로,2019-06-05,5
[],123456,whistle A 수고하셨습니다,비록 서로 거칠었지만 한 수 배우고 갑니다,2019-06-05,5
[],123456,목요일 빼광 피아노,몇시에 오나요,2019-06-05,5
[],123456,축제 원래 노잼인가요,축제하는지도 몰랐는데 원래 이런가요 아님 이번에만 그런가요,2019-06-05,5
[],123456,스티커부스 오디얌,  홀로그램 청룡이 받고싶은데,2019-06-05,5
[],123456,축제티 교환 할 사람,사이즈 작게 나왔대서 3xl받았는데 2xl가 적당할거같아서 혹시 교환할사람,2019-06-05,5
[],123456,경영 c반 일일호프 언제,경영c반 일홒 언제 어디서하는지 아시는분,2019-06-05,5
[],123456,이번에 연예인무대 잔디에,외부인 델고 들어갈수있음,2019-06-05,5
[],123456,핑크빈 솜사탕권 드림,못받은흑우 없제,2019-06-05,5
[],123456,공부지쳐서 운동하려는데,공부만하다보니 현타와서 땀 쫙흘리는운동이 하고싶습니다1상도쪽 점핑다이어트2숭실대입구 유도3기타 원래 한강 뛰는거 자전거타는거 좋아했는데 날씨미세먼지 영향을 너무받아서요운동 매니아 형님누님들의 의견 부탁드립니다,2019-06-05,5
[],123456,방학 때 방 파실 분,3035로 계절동안 살 방 구해봅니다가격 안 맞아도 제시해주세요조건이랑 월세 위치같은 정보들 적어서 쪽지주세요,2019-06-05,5
[],123456,조선족 너무 싫어,지하철 바로 내 옆 임산부석에 앉은 조선족 아저씨 내 앞에 앉은 조선족 아줌마 두명 다 싫어 외모도 싫고 눈빛도 싫고 남한테 피해주는 것도 싫어 건너편에 앉아있는데도 셋이서 대화의 장이 열림 딱 한자리 앉아도 좁은데 15에 걸쳐 앉아서 다른 사람들도 못앉고 짜증나,2019-06-05,5
[],123456,오전에 전자출석 분명히 잘 찍혔는데 보니까 결석이래  어떻게 해야 하냐,,2019-06-05,5
[],123456,기안84 정도면  얼굴 아님,못생긴 거임,2019-06-05,5
[],123456,한컴 파일 복구하는 방법 있냐,제발 ,2019-06-05,5
[],123456,얘들아 너넨 면도날 어케갈아,면도날 쓰던거 사자니 3만원대고다이소에서 3중날 썼더니 면도도 잘 안되고 모낭염 나고어케하니 친구들,2019-06-05,5
[],123456,아싸인데 학점이 그렇게 높진 않음, 남이랑 못 놀 뿐이지 혼자 잘 놀아서 공부 안 함,2019-06-05,5
[],123456,후문 핑크빈 굿즈도 팔아요,나 수업있어서 그낭 지나쳤는데 굿즈라 써있길래게임쿠폰이랑 솜사탕말고 다른것도 팔아요,2019-06-05,5
[],123456,무역결제론 524 금 휴강 맞나요,주혜영 교수님 무역결제론 금요일 123 수강생입니다,2019-06-05,5
[],123456,흑석상도  월세 3035 사이에 방학동안만 살  방구해요,흑석상도  월세 3035 사이에 방학동안만 살  방구해요httpsopenkakaocomoskqt8mpb여길로 오시면 됩니당     ,2019-06-05,5
[],123456,매년 축제마다,1 라인업으로 싸우고2 내부외부어쩌구로 싸우고3 쓰레기통 어쩌구로싸우고4 통행로 통제로 싸우고5 시민의식어쩌구로 싸우고6 그냥싸우고7 맨날싸우고이럴거면축제왜하냐 돈아까워죽겠다,2019-06-05,5
[],123456,씨파 세법빼곤 꿀잼이네,세법도 지금은  반타작만한다고 생각하면되는거지,2019-06-05,5
[],123456,관회 화목 9시 박수연교수님,오늘 박수연 교수님 수업 9시에 출첵  하셨나요,2019-06-05,5
[],123456,여름옷 살곳,여름옷 살려고 백화점같은데 가야되는데 용산역에 몰있는곳이 나아 아니몀 잠실 롯데몰이 나아 접근성은 용산이 더좋음 그낭 내가 아는게 2군데여서 다른데 추천도 감사,2019-06-05,5
[],123456,쌍수,별로 친하지 않은애가 쌍수랑 이마에 뭘 맞아서 너무 이쁜데 물어보면 예의가 아닐까요제가 짝눈끼가 심해서 쌍수하고싶어서요,2019-06-05,5
[],123456,축제 티 배부중,끝남,2019-06-05,5
[],123456,후문에 주황버섯 있는거 뭐하는 건가요,궁금한데 수업중이라,2019-06-05,5
[],123456,대학물리학1 10판 연습문제 구해요 사례있어요,대학물리학 1 Raymond A Serway 10판 연습문제 구해요,2019-06-05,5
[],123456,나만 노트북으로 네이버 카페 안 들어가져,학교와이파이로뭐지 시발,2019-06-05,5
[],123456, 실용한자 기출 팔아요,쪽지주세요,2019-06-05,5
[],123456,커피마시면서 오랫동안 앉아있으면,배에 가스 계속참 이거 정상인거냐 괴롭다,2019-06-05,5
[],123456,미시경제,이한영 교수님 정상수업 문자 뭔가용,2019-06-05,5
[],123456,성형했다고 헛소리하는 동기,쌍수는 했어요 동기들도 다알아요 숨긴적도 없고 대학와서 방학중에 한거라 알수밖에없었죠 숨길생각도 없었어요근데 저랑 애매하게 친한애가 코를 했다는둥 이마에 보톡스 맞았다는둥 자꾸 헛소리하고 다녀요 존나 빡치는데 제가 눈만 한거라고 그랬는데 제가 없는 자리에서 성형관련 얘기나 제 얘기가 나오면 은근슬쩍 걔 눈도하면서 코도한거아니야 이딴식으로 쳐말하고 다닌대요 제가 쌍수하고 이미지가 좀 변했단 얘기를 듣긴했는데 안했다고 말했는데도 자꾸 저런식으로 말하고 다녀요 저는 나중에 다른 동기한테 저런 얘기를 전해듣고요제가 들은것만 네번째인데 어떻게하면 좋죠,2019-06-05,5
[],123456,축제티 L XL 각각 5천원에 1장씩 삽니다,팔아주세요 제발,2019-06-05,5
[],123456,계절때 전공기초6학점 해보신분,어떠셨나요다른 공부할 시간 될까요물리랑 미적들을 생각인데,2019-06-05,5
[],123456,최명길 교수님 병결,병결 받아주시나요,2019-06-05,5
[],123456,탄핵 청원 동의좀요,httpswww1presidentgokrpetitions579840물론 안되는거 알지만 20만 넘어서 최소한 경각심이라도 가지게 하는것은 의미 있다고 봄 클릭 한번 하면 동의 완료되는건데,2019-06-05,5
[],123456,심심하면 설문조사좀,httpsformsgleCEbpgFJ1LPb927Dr8,2019-06-05,5
[],123456,이번주 금요일날 일일호프 하는 과 있나요,일일호프 하는 곳 있나여,2019-06-05,5
[],123456,오늘 후문에서 핑크빈트럭 가야하는이유,거기서 핑크빈라이딩쿠폰을 주는데 이게 인터넷상에서 만원에 거래됨 6천원에만 팔아도 학식 두끼해결가능,2019-06-05,5
[],123456,댄스포즈 ,지금 2학년인데 1학기가 끝나가려는 지금 댄스포즈 가입 가능할까 아 진짜 너무 하고싶은데 안 받아줄까봐 무서워서 못 가겠네 ,2019-06-05,5
[],123456,축제티 마지막에 남은거 뿌리나용,자취방에 친구들 자주 오는데계속 제 옷 꺼내주기 버거워서 ,2019-06-05,5
[],123456,100주념 기념관 지하3층 여자화장실 지갑,잃어버리신분 지하4층 모닝글로리에서 찾아가세요급해서 거기에 맡기고 갑니다,2019-06-05,5
[],123456,아,또 이런거 붙어 있어 제발 좀 후인문대에도 괜찮고 정상적인 학생들이 다수인데 이러니 소수때문에 전체가 욕먹지같은 인문대 학생이라는게 정말 진심으로 부끄럽다,2019-06-05,5
[],123456,실용한자 vs 생활한자,이번 계절학기때 신현규 교수님 재택 실용한자 듣는게 나을까요 강관진 교수님 생활한자 듣는게 나을까요,2019-06-05,5
[],123456,중대에 페미니스트가 한명도 없다는 증거,인권운동 못하겠으면 이권운동 그만해라,2019-06-05,5
[],123456,수요일 일홒,22일 일홒 하는데 있나여,2019-06-05,5
[],123456,중도1층사물함,좀늦긴했는데 한달남긴햇어도 구하고싶은데  안쓰는사람없니 ,2019-06-05,5
[],123456,잔디광장 달 어디갔나요,방금 잔디광장 봣는데 보름달 어디갔나요사진찍으려햇는데,2019-06-05,5
[],123456,이번축제때 테이블 깜,목요일,2019-06-05,5
[],123456,축제 연예인,목요일에 레드벨벳 효린 공연 몇시쯤부터 볼 수 있어요,2019-06-05,5
[],123456,어제 액트관련 글에 대해서,난 그런 글이 공감수가 120개가 넘어가는 걸 보고 충격받음그 글은 단순히 액트하는 과정이 액트를 하고 싶어하는 사람 액트에 관심이 없는 사람 모두를 힘들게 하기 때문에 적페라고 하는 건데 난 찡찡대는 글이라고 밖에 생각이 안 들어액트는 교양수업의 취지에 가장 적합한 수업이라고 생각함 다른 창의와 소통 글쓰기 같은 수업을 봐앉아서 듣는 강의식 수업에 조별 발표에 늘상 우리가 듣던 수업이잖아비록 그 과정이 힘들더라도 아이디어 내는 과정 대본을 만드는 과정 서로 힘들게 만든 대본을 단순히 발표가 아니라 감정을 이입해 연기를 하는 과정이 담긴 새로운 방식의 수업은 액트 뿐이라고 생각한다또한 공대 전공수업같이 교수님들이 전공적지식을 화이트보드나 피피티에 쏟아내는 그런 수업을 듣는 학생들이 많은데 그런 학생들에게 액트수업은 창의적인 역량을 더 높여주고 다른 사람들과 소통할 수 있는 기회가 더 많은 수업임다만 학교는 학생들의 의견을 반영하고 많은 교수님들의 의견을 반영하여 액트를 훌륭한 수업으로 발전시킬 필요가 있음 최근에 바뀐 평가 비율 5050은 정말 잘한 일임 하지만 이 시대에 맞는 역량창의성 소통 공감능력을 높여주는 명실상부 중앙대 최고의 교양수업이라고 생각하는 수업을 없애는 의견을 학교는 받아주면 안된다고 생각함 학교는 학생들의 의견을 반영할 권리와 이 시대에 맞는 역량을 지닌 학생들을 키워낼 의무를 동시에 지니고 있음,2019-06-05,5
[],123456,어떤 학우놈이,아 어떤 학우놈이 도서관에 콜라쏟음 냄새 좋다,2019-06-05,5
[],123456,오늘 일홉 하는데,있나,2019-06-05,5
[],123456,학교에 글루건 빌릴 곳 있을까여,급하게 필요한뎅,2019-06-05,5
[],123456,고려대에 샤워실있나요,고대에 아는사람있는분 물어봐주시면 감사하겠슴니당,2019-06-05,5
[],123456,어케생각,,2019-06-05,5
[],123456,여자들 남자 이상형,턱선 살아있는 슬림한마른 거 아님 꽃미남 스타일vs어깨 넓고 근육 붙은 짐승남근돼 아님 스타일뭐임,2019-06-05,5
[],123456,일본어과,복전 컷 아는 사람,2019-06-05,5
[],123456,맨날 벌어지는일,급해죽겠어서 서둘러 나오면 뭐 두고나옴교통카드 지갑 이어폰 말랑자 충전기 담배하시발 뇌를 두고나오면 짜증이라도 안나지,2019-06-05,5
[],123456,축제티 언제쯤부터 기다리면 안정권으류 받음,,2019-06-05,5
[],123456,학교주변에 수선집있나요,바지 지퍼가 망가졌는데 수선집있을까요,2019-06-05,5
[],123456,임상심리연구 심리실험 참가자 모집사례비 현금 1만 8천원,안녕하세요중앙대학교 심리학과 대학원생입니다섭식 행동에 대한 연구를 진행하고자 하며 내용은 다음과 같습니다 참가 대상자 1830대 모든 여성 실험 소요 시간 약 3040분씩 2회 방문 사례비 현금 18000원현장 지급 모집 과정 설문지 작성 참가자 선정 실험 실험 장소 중앙대학교 서라벌홀203관 820호연구가 끝난 이후에는 모든 데이터가 전면 파괴되고 연구 자료는 연구 목적 이외의 다른 용도로는 절대로 사용되지 않을 것입니다 또한 여러분의 개인에 대한 사항은 절대 비밀이 보장됩니다참여를 원하시는 분께서는 아래의 설문지 링크를 작성해주시면 연락 드리겠습니다 참가자 분과 조율하여 실험시간을 정하게 됩니다 본 설문에 소요되는 시간은 510분 내외입니다httpsdocsgooglecomformsde1FAIpQLSedJxwNxggVDdBVgcW95BND8BTfIQwYPpM4CXf5WOIdDavrgviewformuspsflink연구원 우지민 중앙대학교 심리학과 Email snake0609navercom,2019-06-05,5
[],123456,공대 공학인증 포트폴리오 강의,수업이랑 겹쳐서 40분정도 늦게가면 어떡해요,2019-06-05,5
[],123456,남구로  대림쪽 치안 어때,아파트 2룸 전세인데 가격도 괜찮고위치도 괜찮고 누나 회사  학교 중간  27호선이라 교통도 괜찮은데요즘 조선족이나 사건에 자주 언급되서 좀 불안해가지고,2019-06-05,5
[],123456,근본적으로 궁금한건데,남자들은 왜 단결이 안될까군대에서 뺑이치며 단결 단결 외쳤던 트라우마 일까,2019-06-05,5
[],123456,사랑해,1 힌트 영어2 힌트 영어3 힌트 영어,2019-06-05,5
[],123456,계절학기 꼭 해야대는거,에타보면 다 하는것처럼 말하는데,2019-06-05,5
[],123456,몸이 감기 걸려서 아픈데,이거 병원 가서 감기 진단서 떼오면 공결 처리 해줘요 아니면 입원 이런것만 공결 가능해요,2019-06-05,5
[],123456,오늘 맨다리로 나가는거,에바,2019-06-05,5
[],123456,피트니스부 질문있습니다,샤워실 있나요없으면 운동하고들 어떻게하시는지,2019-06-05,5
[],123456,아까 문제 풀어준 친구들아,또도와줘,2019-06-05,5
[],123456,계절,휴학생도 계절학기 신청할수있나여,2019-06-05,5
[],123456,겉에 입을 옷 추천좀요,있는게 후드집업밖에없어서 다른 옷 추천해주세요,2019-06-05,5
[],123456,경경관 우체국,경경관 우체국에서 등기 준등기 택배 다 가능하제,2019-06-05,5
[],123456,불꽃놀이 언제하나요,,2019-06-05,5
[],123456,아 내일 계학 수강신청이구나,에타 안 왔으먼 깜빡할뻔,2019-06-05,5
[],123456,계절학기 핵심교양 꿀과목 추천좀,과제없고 교수님 좀 유하신 수업 없음  핵교 추천좀해조,2019-06-05,5
[],123456,알뜰폰은 e id 발급 못받나요,아무래도 안내문 보니까 알뜰폰 사용자는 폰인증으로 발급 안 되는 모양인데 다른 방법으로 발급받을 수도 없나요 계속 실물 학생증만 써야 하는 건가요,2019-06-05,5
[],123456,500장 정도 인쇄할 수 있는 곳 있나요,500장 정도 인쇄해야되는데 그정도 할 수 있는 곳이 있나요 기숙사갈까 생각해봤는데 그래도 500장이 가능한가 싶어서,2019-06-05,5
[],123456,아으 유자 무제한이네,코 푸니까 유자 존나 나오노,2019-06-05,5
[],123456,오늘 오프숄더,많이 추울까요,2019-06-05,5
[],123456,만백성에게 고하노니 ,사랑하며 살지어다 ,2019-06-05,5
[],123456,윤지오 믿는 흑우 아직도있음소름,있다면 유투브 윤지오이모부 검색해서 봐봐 진짜 토악질나오네  장자연두번죽인 사람으로밖에 생각안든다 진심이번에 진실밝힌다 나와서 한게 무엇빙신들 선동해가지고 지 주머니 두둑하게 꺼억 한거 빼고장자연이 지하에서 울며 통곡하겠네 성접대관련 같은 새끼들 처벌받아야되는데그 틈새를 이렇게 껴서 한틈챙기는 쓰방련 진짜 영악한게 아니라 소름돋는다 그와중에 인스타라이븐지 뭔지 켜서 즙짜고 앉았네 역시 흑우는 힘내세요 언니  믿어요 누나  이지랄하고있고,2019-06-05,5
[],123456,박수연 관리회계,오늘 퀴즈 맞나여 ,2019-06-05,5
[],123456,누가더 끌림,전자는 존나 귀여운 스타일 키도 150중반대로 작고 생긴 것도 귀엽기 예쁨 행동에도 애교가 묻어있고 강아지같은 여자친구임 하나하나 신경 잘써주고 사랑해주는 감정이 다 드러나는 스타일 옷도 귀엽게 입고다니고 애교도 잘 부림후자는 존나 도도한 스타일키도 170이상으로 크고 도시적으로 세련되게 예쁨 모델같은 간지나고 몸매도 좋음 고양이 같은 성격에 전자처럼 나한테 신경을 잘 쓰지는 않음 사랑해주는 감정이 별로 드러나지 않음 옷도 섹시하게 입고 다니고 쿨한 성격,2019-06-05,5
[],123456, 에타러들 미이루,,2019-06-05,5
[],123456,일교시일교시 신나는 일교시,눈도 앉떠지는 일고시오타난거알지만 고칠의향 전혀 없고12학년귀염둥이였다먼쿨하게 빠졌을텐데 교수님들의 귀염둥이라출석을확인해주시는 고마우신 스승님들오늘빠지면 마음은 개운해도교수님한테 카톡이 올 수도 있다화장은 무슨 추워죽겠고어제 전기장판을 틀고 잔 내가기특하기만한 아침,2019-06-05,5
[],123456,통학 너무 좆이다,4년째 통학하는데 이번 학기 0교시 1개 1교시 3개,2019-06-05,5
[],123456,대체,러시아워는 러시아랑 무슨 관계일까하던 시절이 그립읍니다 ,2019-06-05,5
[],123456,귀엽네,,2019-06-05,5
[],123456,카우온 오픈런 가고싶은데,진심 체력 바닥인 사람인데 많이 힘든가요가면 민폐일까요,2019-06-05,5
[],123456,예비군 사격하나여,사격잘못하는디 k2 or m16 둘중뭐쏨,2019-06-05,5
[],123456, 학교는 1교시 통학러들한테 성적반영 안되는 자체휴강권 줘라,아 1교시통학 존나싫어,2019-06-05,5
[],123456,학생회나 학교 측에 건의할 내용이 있는데,어디서 해야 하나요,2019-06-05,5
[],123456, 선형대수학,천상민ssam 선형대수학 마지막퀴즈 날짜랑범위좀 알려주세여  저번시간 빠져서 모르겟어요,2019-06-05,5
[],123456,킹앙대 성님들,우리 쓰레기는 쓰레기통에 버려요 ,2019-06-05,5
[],123456,영원히 스파이더맨으로 살아가야 하는 남자,,2019-06-05,5
[],123456,시계 잃어버리신 분,영신관 앞 잔디광장에서 시계 잃어버리신 분 경경대 방호실에 맡겨두었으니 찾아가세용,2019-06-05,5
[],123456,fc 안양 팬인데,같이 보러 갈 사람,2019-06-05,5
[],123456,재수강하면 최대 B까지만 받을 수 있는 건가요,올해부터 A로 바뀐다는 말을 얼핏 들은 것 같은데 아닌가요,2019-06-05,5
[],123456,미팅에서 만난 애랑,미팅 때 만난 애랑 약간 동성친구 급으로 친해져서 연락하고있는데 아까 밤에 전화해서 두시간 통화했거든 이건 서로 마음이 있어서일까,2019-06-05,5
[],123456,갈라스 디베이트 딘스컵 끝나면 수업 안해,그건 아니겠지,2019-06-05,5
[],123456,A구역갈려면,몇시부터 줄서야할까,2019-06-05,5
[],123456,최대한 빨리 상도 벗어나고 싶다,개념 없는 새끼들이 씨바 존나 많은지시간이고 뭐고 좆까라 이 마인드고오밤 중에 욕해대고 소리 존나 질러댐,2019-06-05,5
[],123456,학교에 수면클리닉같은건 없겠죠,불면증이 너무 심해요 열두시 한시쯤 졸리고 피곤해도 잠은 다서여섯시에나 오고 늦게 일어나는것도 아니고 열시쯤 일어나는데 그리고 겨우 잠들어도 두세시간에 한번씩 깨면 또 말똥말똥해서 한두시간동안 잠 못자고 항상 피곤하고 멍한 상탠데 어떡하죠  전문기관같은거 비싼가요,2019-06-05,5
[],123456,예전과 요즘의 차이라면,숏컷여자는 그냥 머리짧은 여자로 보였고학내 또는 사회에서 성적인 사건이 일어나면 여자 말을 믿었고여경을 봐도 그냥 아무 생각도 없었고동성애자는 아니여도 동성애자를 존중해주고 싶은 마음도 있었고페미니스트는 남녀평등을 추구하는 사함으로 보였고힘들고 거친 일이 있으면 그래도 남자가 나서서 해야하지않나는 생각도 있었는데지금은숏컷은 탈코르셋할 필요도없어보이는데 탈코르셋한 꼴페미로 보이고성적인 사건이 일어나면 남자가 억울한면이 있지않을까 하는 생각이 들고여경보면 그냥 좆같고동성애자들도 별로 존중해주고 싶지 않고페미니스트는 남녀평등이 아니고 남혐주의자들로밖에 안보이고힘들고 거친일이 있는데 남자만 하면 씨발남녀평등이라며 왜 남자만 좆같은거 시키지 라는 생각이 든다페미니즘 PC 진보정권이 들어오고나서 내 생각이 정말 많이 바뀌었고 편견은 오히려 심해졌네 양보는 점점 하기 싫어지고,2019-06-05,5
[],123456,309 헬스장 PT,여자고 기구 다루는 법 하나도 몰라서 그런데 비용지불 하고 PT 구한다고 하면 해 줄 사람 있을까,2019-06-05,5
[],123456,아침에주스 받아가세요,안녕하세요 모두들 축제 즐겁게 보내고 계신가요 벌써 축제 마지막날이네요 무더운 날씨에 학생분들을 위한 시원한 아침에주스를 준비했습니당5월 24일은5렌지 to 4과 아침에주스DAY참여방법 인스타 팔로우 이벤트 게임 참여위치 법학관 앞 후문 길게임 참여하시고 총 4개의 아침에주스 젤리와 주스 받아가세요,2019-06-05,5
[],123456,다른과 일일호프 가도돼,어디가 재밌나,2019-06-05,5
[],123456,에프,융전과목 에프받고 융전취소하고 전공심화하면 그과목 어케됨 전공심화하면 자유선택3학점인가 인정되잖아 근데 이미 자유선택과목 3학점은 훨씬 초과했는데 사라지는건가,2019-06-05,5
[],123456,목성 보인다 ,달 밑에 점이 목성이래,2019-06-05,5
[],123456,메이크업샵,에서 받아본 사람 여드름 다 가려줘,2019-06-05,5
[],123456,블루미르 309식권 잃어버렸습니다,블루미르 309관이구요 309관 긱식에서 잃어버린 것 같아요 식권에 이름이랑 가격 다 붙어있습니다 초성  이구요 혹시 줍거나 보신분 블밀홀 309관 1층 경비원분께 맡겨주세요,2019-06-05,5
